company_shortname,year,n_exec,total_comp_sum,n_female,n_total,avg_male_comp,avg_female_comp,sti_esg_share,lti_esg_share,OPPL,TURN,ROE,ROA,STAF,EMPL,stipi1,stipi2,stipi3,ltipi1,ltipi2,stipi1_cat,stipi2_cat,ltipi1_cat,ltipi2_cat,stipi1weight_num,stipi2weight_num,ltipi1weight_num,ltipi2weight_num,female_pct,avg_comp,worker_avg_pay_eur,exec_avg_pay_eur,ceo_worker_ratio,comp_yoy_pct,oppl_yoy_pct
Deutsche Bank,2008,5,4476.684,0.0,5,895.3368,,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,895.3368,,895336.8,,-86.5088572725903,
Deutsche Bank,2009,8,38978.972,0.0,8,4872.3715,,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,4872.3715,,4872371.5,,444.19426298572785,
Deutsche Bank,2010,8,50575.642,0.0,8,6321.95525,,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,6321.95525,,6321955.25,,29.751092460827344,
Deutsche Bank,2011,7,41028.342000000004,0.0,7,5861.191714285715,,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,5861.191714285715,,5861191.714285715,,-7.28830745384168,
Deutsche Bank,2012,10,27736.718,0.0,10,2773.6718,,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2773.6718,,2773671.8000000003,,-52.67734045894421,
Deutsche Bank,2013,7,40089.759,0.0,7,5727.108428571429,,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,5727.108428571429,,5727108.428571429,,106.481113900045,
Deutsche Bank,2014,7,31709.671000000002,0.0,7,4529.953,,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,4529.953,,4529953.0,,-20.903313487117735,
Deutsche Bank,2015,12,23913.876,1.0,12,2137.15,405.226,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,8.333333333333332,1992.823,,1992823.0,,-56.00786586527499,
Deutsche Bank,2016,13,26691.178,2.0,13,2115.658,1709.47,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,15.384615384615385,2053.1675384615382,,2053167.5384615383,,3.028093235653051,
Deutsche Bank,2017,13,36344.621,2.0,13,2842.526727272727,2538.4135,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,15.384615384615385,2795.7400769230767,,2795740.0769230765,,36.16716729400253,
Deutsche Bank,2018,12,51984.066999999995,2.0,12,4614.6247,2918.91,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,16.666666666666664,4332.005583333333,,4332005.583333333,,54.95022656401707,
Deutsche Bank,2019,10,37649.151,1.0,10,3956.0854444444444,2044.382,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,10.0,3764.9150999999997,,3764915.0999999996,,-13.09071450681224,
Deutsche Bank,2020,11,40085.759,1.0,11,3567.4332000000004,4411.427,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,9.090909090909092,3644.159909090909,,3644159.909090909,,-3.2073815133066508,
Deutsche Bank,2021,11,45902.343,2.0,11,4277.711111111112,3701.4715,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,18.181818181818183,4172.940272727273,,4172940.272727273,,14.510350171990005,
Deutsche Bank,2022,11,52672.244000000006,2.0,11,4740.787555555556,5002.578,0.0,57.14285714285714,,,,,,,Individuelle Ziele,Individuelle Balanced Scorecards,Jahresbezogene Prioritäten,ESG-Faktor,Relative TSR,Financial,Financial,Governance,Financial,50.0,25.0,33.33333333333333,25.0,18.181818181818183,4788.385818181819,,4788385.818181818,,14.74848680382177,
Deutsche Bank,2023,11,71647.764,2.0,11,7044.406222222223,4124.054,0.0,57.14040802331562,,,,,,,individuelle Ziele,Individuelle Balanced Scorecards & Key Deliverables,,ESG-Ziele,Relative Aktienrendite,Financial,Financial,Governance,Financial,62.5,37.5,33.33,25.0,18.181818181818183,6513.43309090909,,6513433.090909091,,36.02565328334975,
Deutsche Bank,2024,10,74513.815,2.0,10,8251.08625,4252.5625,5.0,0.0,,,,,,,Kosten – Adjustierte Kosten auf Gruppenebene,Erträge auf Grppenebene,Fortschreibung und Umsetzung der Konzernstrategie ,Finanzielle Gruppenziele,Relative Aktienrendite,Financial,Financial,Financial,Financial,25.0,25.0,41.66666666666667,25.0,20.0,7451.3815,,7451381.5,,14.400215615940247,
Deutsche Börse,2006,6,13589.6,0.0,6,2264.9333333333334,,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2264.9333333333334,,2264933.3333333335,,,
Deutsche Börse,2007,8,12572.3,0.0,8,1571.5375,,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1571.5375,,1571537.5,,-30.6144036616236,
Deutsche Börse,2008,6,13012.5,0.0,6,2168.75,,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2168.75,,2168750.0,,38.00179760266617,
Deutsche Börse,2009,7,9410.3,0.0,7,1344.3285714285714,,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1344.3285714285714,,1344328.5714285714,,-38.0136681762042,
Deutsche Börse,2010,6,15170.0,0.0,6,2528.3333333333335,,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2528.3333333333335,,2528333.3333333335,,88.07406069236193,
Deutsche Börse,2011,6,14762.0,0.0,6,2460.3333333333335,,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2460.3333333333335,,2460333.3333333335,,-2.6895187870797588,
Deutsche Börse,2012,7,14255.4,1.0,7,2348.983333333333,161.5,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,14.285714285714285,2036.4857142857143,,2036485.7142857143,,-17.227243695201977,
Deutsche Börse,2013,6,13065.4,1.0,6,2226.8599999999997,1931.1,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,16.666666666666664,2177.5666666666666,,2177566.6666666665,,6.92766717641502,
Deutsche Börse,2014,5,13720.3,1.0,5,2897.725,2129.4,,,1132755859.1,2896115569.5,20.32,0.35,573541123.1,3911.0,,,,,,Financial,Financial,Financial,Financial,,,,,20.0,2744.06,146648.20329838915,2744060.0,18.711855571913045,26.014970839009898,
Deutsche Börse,2015,6,15250.9,1.0,6,2588.8599999999997,2306.6,,,1020220710.8,2634544977.2,18.01,0.37,652893352.14,4760.0,,,,,,Financial,Financial,Financial,Financial,,,,,16.666666666666664,2541.8166666666666,137162.4689369748,2541816.6666666665,18.531429817252807,-7.370222711359564,-9.934633963351258
Deutsche Börse,2016,5,17782.1,1.0,5,3848.05,2389.9,,,1129256858.4,2695648804.2,27.53,0.78,617386112.17,5095.0,,,,,,Financial,Financial,Financial,Financial,,,,,20.0,3556.4199999999996,121174.89934641805,3556419.9999999995,29.349477649102976,39.91646394639004,10.687505796123276
Deutsche Börse,2017,5,15231.4,1.0,5,3241.3,2266.2,,,1404139941.1,3164351925.7,17.63,0.65,765512918.02,5567.0,,,,,,Financial,Financial,Financial,Financial,,,,,20.0,3046.2799999999997,137509.0565870307,3046279.9999999995,22.153304484872105,-14.34420006635887,24.341944939743023
Deutsche Börse,2018,8,18615.4,1.0,8,2306.8,2467.8,,,1407205709.1,3547669787.7,16.61,0.51,943480475.43,5397.0,,,,,,Financial,Financial,Financial,Financial,,,,,12.5,2326.925,174815.72640911618,2326925.0,13.310730377622692,-23.614211431647767,0.21833778174547014
Deutsche Börse,2019,6,18175.9,1.0,6,3163.8,2356.9,,,1623762148.6,3707556537.2,16.43,0.73,840078410.6,5841.0,,,,,,Financial,Financial,Financial,Financial,,,,,16.666666666666664,3029.316666666667,143824.4154425612,3029316.666666667,21.062603712625396,30.185402050631915,15.3891103553369
Deutsche Börse,2020,7,18006.6,2.0,7,3141.0199999999995,1150.75,,,1939798572.5,4559778286.8,16.47,0.71,1009780013.5,6996.0,,,,,,Financial,Financial,Financial,Financial,,,,,28.57142857142857,2572.371428571428,144336.76579473985,2572371.428571428,17.8220110060494,-15.084102732582338,19.46322151754092
Deutsche Börse,2021,6,18410.9,1.0,6,3197.3599999999997,2424.1,,,1884873431.7,3878476492.9,15.62,0.54,1134978768.1,9347.0,,,,,,Financial,Financial,Financial,Financial,,,,,16.666666666666664,3068.4833333333336,121427.06409543168,3068483.3333333335,25.2701764321812,19.286169145387454,-2.831486814077444
Deutsche Börse,2022,6,19742.3,1.0,6,3429.2400000000002,2596.1,0.0,0.0,2303641574.7,4510542575.9,16.49,0.56,1293465199.4,10675.0,Nettoerlöse,EBITDA,Individuelle Ziele,Relativer TSR i.V.z. TSR STOXX Europe 600 Financials Index,EPS-Wachstumsrate,Financial,Financial,Financial,Financial,33.333333333333336,33.333333333333336,50.0,25.0,16.666666666666664,3290.383333333333,121167.70017798596,3290383.333333333,27.155614313880804,7.231585636769511,22.217308385651414
Deutsche Börse,2023,6,24100.5,1.0,6,4194.280000000001,3129.1000000000004,0.0,0.0,,,,,,,Nettoerlöse,EBITDA,Individuelle Ziele,Relativer TSR i.V.z. TSR STOXX Europe 600 Financials Index,EPS-Wachstumsrate,Financial,Financial,Financial,Financial,33.33,33.33,50.0,25.0,16.666666666666664,4016.75,,4016750.0,,22.075442071085938,
Deutsche Börse,2024,7,27722.600000000002,2.0,7,4556.660000000001,2469.65,0.0,0.0,2974992725.3,6204204168.3,17.31,0.88,1746805688.1,14982.0,Nettoerlöse,EBITDA,Individuelle Ziele,Relativer TSR i.V.z. TSR STOXX Europe 600 Financials Index,EPS-Wachstumsrate,Financial,Financial,Financial,Financial,33.33,33.33,50.0,25.0,28.57142857142857,3960.371428571429,116593.62488986783,3960371.428571429,33.96730680868978,-1.4035867661311041,
Deutsche Post,2006,9,24728.21,0.0,9,2747.5788888888887,,,,4938759505.8,79737918473.0,17.08,0.88,24517319189.0,520112.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2747.5788888888887,47138.537832236136,2747578.8888888885,58.287316816389044,,
Deutsche Post,2007,10,22062.162,0.0,10,2206.2162,,,,4564979942.3,93495971008.0,12.56,0.59,27191146248.0,536350.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2206.2162,50696.64630931295,2206216.1999999997,43.51799104302327,-19.703262791766974,-7.56828841455105
Deutsche Post,2008,9,16668.757999999998,0.0,9,1852.084222222222,,,,-865636973.4,75811428437.0,-17.13,-0.64,25036670661.0,451515.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1852.084222222222,55450.363024484235,1852084.222222222,33.40075918717484,-16.05155368625151,-118.96255809097511
Deutsche Post,2009,9,19631.970999999998,0.0,9,2181.330111111111,,,,615136368.75,66557178859.0,7.78,1.85,24520459327.0,424686.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2181.330111111111,57737.85650339309,2181330.111111111,37.779894218672986,17.77704733610026,-171.06170226693322
Deutsche Post,2010,7,18738.048,0.0,7,2676.864,,,,2939839682.9,68700537347.0,23.76,6.73,22204546291.0,418946.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2676.864,53000.97456712798,2676864.0,50.50593921833717,22.717051690836353,377.91674045772317
Deutsche Post,2011,8,21332.237,0.0,8,2666.529625,,,,3096302445.8,68355437487.0,10.39,3.03,21646945223.0,423502.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2666.529625,51114.15110908567,2666529.625,52.168128925964254,-0.3860627585114518,5.322152898679766
Deutsche Post,2012,8,21608.0,1.0,8,2843.1712857142857,1705.801,,,3430439877.5,73242530185.0,17.77,4.84,23445737163.0,428129.0,,,,,,Financial,Financial,Financial,Financial,,,,,12.5,2701.0,54763.25397952486,2701000.0,49.321393520733125,1.292705495443358,10.791498490505758
Deutsche Post,2013,7,21812.86,1.0,7,3285.6431666666667,2099.001,,,3912506601.0,75967721577.0,20.81,5.89,24527292879.0,435285.0,,,,,,Financial,Financial,Financial,Financial,,,,,14.285714285714285,3116.1228571428574,56347.663896068094,3116122.8571428573,55.30172223094236,15.369228328132456,14.052621258918997
Deutsche Post,2014,9,20903.583,2.0,9,2711.7852857142857,960.543,,,3546387850.5,68754516938.0,21.62,5.6,22083275800.0,478936.0,,,,,,Financial,Financial,Financial,Financial,,,,,22.22222222222222,2322.6203333333333,46109.03293968296,2322620.3333333335,50.372349738317965,-25.46441716797645,-9.357651956585155
Deutsche Post,2015,7,17361.667,1.0,7,2631.400666666667,1573.263,,,2581307550.3,64483697261.0,13.63,4.07,21382066760.0,487551.0,,,,,,Financial,Financial,Financial,Financial,,,,,14.285714285714285,2480.238142857143,43856.06174533536,2480238.142857143,56.55405533810722,6.786206392053873,-27.213050035233298
Deutsche Post,2016,6,18507.426,1.0,6,3322.2478,1896.187,,,3607128693.6,60435744161.0,23.25,6.89,20651918575.0,492966.0,,,,,,Financial,Financial,Financial,Financial,,,,,16.666666666666664,3084.571,41893.19055472386,3084571.0,73.62941230199965,24.365920622714388,39.74036891422639
Deutsche Post,2017,7,18006.734,1.0,7,2621.914,2275.25,,,4484181106.8,72490463445.0,21.03,7.02,24072341047.0,507719.0,,,,,,Financial,Financial,Financial,Financial,,,,,14.285714285714285,2572.3905714285715,47412.72445388098,2572390.5714285714,54.25527853668843,-16.604591969885874,24.314419797555974
Deutsche Post,2018,7,16005.777,1.0,7,2304.3053333333332,2179.945,,,3589576808.8,70474785513.0,16.03,4.41,23844637015.0,528661.0,,,,,,Financial,Financial,Financial,Financial,,,,,14.285714285714285,2286.5395714285714,45103.83216276593,2286539.5714285714,50.6950177354587,-11.1122705538939,-19.95022673467368
Deutsche Post,2019,9,23521.201999999997,1.0,9,2563.041625,3016.869,,,4958686954.3,71157270134.0,18.23,5.03,24276670839.0,528661.0,,,,,,Financial,Financial,Financial,Financial,,,,,11.11111111111111,2613.4668888888887,45921.05496528021,2613466.8888888885,56.912170046286334,14.29790770058974,38.141268969187905
Deutsche Post,2020,8,20563.743,1.0,8,2602.993,2342.792,,,5918299921.2,81977595798.0,21.16,5.39,27283325824.0,541888.0,,,,,,Financial,Financial,Financial,Financial,,,,,12.5,2570.467875,50348.64367544585,2570467.875,51.05336881703473,-1.6452863463355283,19.35215866103135
Deutsche Post,2021,8,21076.597,1.0,8,2661.0780000000004,2449.051,,,8927155623.4,92586677334.0,25.91,7.95,27045362742.0,574047.0,,,,,,Financial,Financial,Financial,Financial,,,,,12.5,2634.574625,47113.498967854546,2634574.625,55.91974025952871,2.4939720361220274,50.83986520220019
Deutsche Post,2022,10,26875.745000000003,2.0,10,2808.638125,2203.32,13.75,,8927437716.7,100725389273.0,22.61,7.85,27768917677.0,569092.0,Konzern: EBIT after Asset Charge (einschließlich Kapitalkosten auf Goodwill und vor Wertminderung auf Goodwill),Free Cashflow,Realisierte Dekarbonisierungseffekte (Environmental (ESG) Ziel),Absolute Aktienperformance (Ausgabepreis vs. Endkurs),Relative Aktienperformance (Vergleich STOXX Europe 600),Financial,Financial,Financial,Financial,60.0,10.0,,,20.0,2687.5745,48795.12921812291,2687574.5,55.078745421209234,2.0117052102860855,0.003159946033215455
Deutsche Post,2023,9,23409.93725084,2.0,9,2665.0364644057145,2377.341,13.49206349206349,,6789123046.9,90342630545.0,16.06,5.5,29809598378.0,594396.0,Konzern: EBIT after Asset Charge (einschließlich Kapitalkosten auf Goodwill und vor Wertminderung auf Goodwill),Free Cashflow,Realisierte Dekarbonisierungseffekte (Environmental (ESG) Ziel),Absolute Aktienperformance (Ausgabepreis vs. Endkurs),Relative Aktienperformance (Vergleich STOXX Europe 600),Financial,Financial,Financial,Financial,60.0,10.0,,,22.22222222222222,2601.104138982222,50151.075003869475,2601104.138982222,51.86537155547573,-3.2174126156420235,-23.952165645468348
Deutsche Post,2024,8,22806.958,2.0,8,2919.5728333333336,2644.7605000000003,4.6875,,6092106907.8,87460796750.0,13.76,4.77,29406051505.0,592407.0,Konzern: EBIT after Asset Charge (einschließlich Kapitalkosten auf Goodwill und vor Wertminderung auf Goodwill),Free Cashflow,Realisierte Dekarbonisierungseffekte (Environmental (ESG) Ziel),Absolute Aktienperformance (Ausgabepreis vs. Endkurs),Relative Aktienperformance (Vergleich STOXX Europe 600),Financial,Financial,Financial,Financial,60.0,10.0,,,25.0,2850.86975,49638.257996613815,2850869.75,57.432912939742536,9.602291860390789,-10.266659394518795
Deutsche Telekom,2006,8,11524.7536,0.0,8,1440.5942,,,,6994600462.7,80794154506.0,6.8,2.43,21785855932.0,248480.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1440.5942,87676.4968287186,1440594.2,16.430791056972645,,
Deutsche Telekom,2007,7,10249.061,0.0,7,1464.1515714285713,,,,7718216651.9,92029760101.0,1.26,0.47,22651191994.0,241426.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1464.1515714285713,93822.50459354006,1464151.5714285714,15.605547707041092,1.6352538021165985,10.345354149373032
Deutsche Telekom,2008,7,14910.485999999999,0.0,7,2130.0694285714285,,,,9894982123.4,85820529904.0,3.44,1.2,19592342944.0,227747.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2130.0694285714285,86026.78825187599,2130069.4285714286,24.7605364777172,45.481483620792204,28.202958917512944
Deutsche Telekom,2009,9,13711.623,0.0,9,1523.5136666666667,,,,8732919595.7,93065666731.0,0.84,0.28,20648125464.0,259920.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1523.5136666666667,79440.31034164358,1523513.6666666667,19.178093087937274,-28.475868146305437,-11.743957828401863
Deutsche Telekom,2010,9,14384.0,0.0,9,1598.2222222222222,,,,7478609907.4,83450537903.0,3.94,1.33,20148396481.0,246777.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1598.2222222222222,81646.16832605956,1598222.2222222222,19.57498134927303,4.903701042538877,-14.36300511592492
Deutsche Telekom,2011,9,17111.489,1.0,9,2014.7847499999998,993.211,,,7248427204.9,75891110469.0,1.4,0.46,19075966134.0,235132.0,,,,,,Financial,Financial,Financial,Financial,,,,,11.11111111111111,1901.2765555555557,81128.75378085501,1901276.5555555557,23.43529842318648,18.961964682981105,-3.0778808541977454
Deutsche Telekom,2012,9,17943.102,2.0,9,1976.3917142857142,2054.18,,,-7038998749.0,76748175860.0,-17.21,-4.87,19239490113.0,229686.0,,,,,,Financial,Financial,Financial,Financial,,,,,22.22222222222222,1993.6779999999999,83764.31351061884,1993678.0,23.80104266893157,4.859968644458701,-197.11070484699874
Deutsche Telekom,2013,7,15563.916,2.0,7,2381.2886,1828.7365,,,6989278623.1,82928039101.0,2.9,0.79,20885089871.0,228596.0,,,,,,Financial,Financial,Financial,Financial,,,,,28.57142857142857,2223.4165714285714,91362.44672260233,2223416.5714285714,24.336219652472554,11.52335389308461,-199.2936477520036
Deutsche Telekom,2014,7,13644.69,2.0,7,2223.857,1262.7025,,,8277737886.0,76073115350.0,8.58,2.26,17826639099.0,227811.0,,,,,,Financial,Financial,Financial,Financial,,,,,28.57142857142857,1949.2414285714287,78251.8802823393,1949241.4285714286,24.909835029374413,-12.331253908078132,18.434796098148976
Deutsche Telekom,2015,7,16353.229,1.0,7,2295.7878333333333,2578.502,,,7706906853.1,75368519229.0,8.53,2.26,17262426199.0,225243.0,,,,,,Financial,Financial,Financial,Financial,,,,,14.285714285714285,2336.1755714285714,76639.12396389677,2336175.5714285714,30.48280630829104,19.850498618876642,-6.895978596585383
Deutsche Telekom,2016,7,16746.836,1.0,7,2380.6993333333335,2462.64,,,9140097282.9,77049407322.0,6.89,1.8,17353641053.0,218341.0,,,,,,Financial,Financial,Financial,Financial,,,,,14.285714285714285,2392.405142857143,79479.5345491685,2392405.1428571427,30.100895235831143,2.4069069172822033,18.59618206263278
Deutsche Telekom,2017,8,20141.091,1.0,8,2494.8307142857143,2677.276,,,11130699345.0,89883905165.0,8.15,2.45,18593940594.0,217349.0,,,,,,Financial,Financial,Financial,Financial,,,,,12.5,2517.636375,85548.77452392236,2517636.375,29.429251196298353,5.234532809660286,21.778784191106727
Deutsche Telekom,2018,8,21350.968,1.0,8,2640.0672857142854,2870.497,,,9605409840.2,86626163651.0,4.99,1.49,18819229483.0,215675.0,,,,,,Financial,Financial,Financial,Financial,,,,,12.5,2668.871,87257.35241914919,2668871.0,30.586201918891813,6.007008259880253,-13.703447173651062
Deutsche Telekom,2019,9,23021.976000000002,2.0,9,2652.8475714285714,2226.0215,,,11303649328.0,90468513619.0,8.37,2.27,18786615754.0,210533.0,,,,,,Financial,Financial,Financial,Financial,,,,,22.22222222222222,2557.9973333333337,89233.59166496464,2557997.3333333335,28.666304758162813,-4.154328428262977,17.68003152445017
Deutsche Telekom,2020,10,24048.083,3.0,10,2729.4435714285714,1647.326,,,17451806237.0,123935802143.0,5.73,1.57,23134503092.0,226291.0,,,,,,Financial,Financial,Financial,Financial,,,,,30.0,2404.8082999999997,102233.4210905427,2404808.3,23.522721575268317,-5.988631471077921,54.39090271290128
Deutsche Telekom,2021,8,23272.272,3.0,8,3228.3568,2376.829333333333,,,15833752298.0,123220117850.0,5.13,1.48,20911199477.0,216528.0,,,,,,Financial,Financial,Financial,Financial,,,,,37.5,2909.034,96575.03637866696,2909034.0,30.122007809490135,20.967396860697818,-9.271555717651303
Deutsche Telekom,2022,8,31196.692000000003,3.0,8,4183.2936,3426.7413333333334,33.333333333333336,0.0,18479902734.0,122032847250.0,9.16,2.68,20741093649.0,206759.0,Konzernfinanzziele,Segmentfinanzziele,ESG-Ziele,ROCE,EPS,Financial,Financial,Financial,Financial,33.333333333333336,33.333333333333336,25.0,25.0,37.5,3899.5865000000003,100315.31226693881,3899586.5000000005,38.87329273942955,34.05090830839379,16.712086852174913
